aug 9/10:33:12.246 DEBUG2 : 		

StartSession()

aug 9/10:33:12.246 INFO   : Debug Log(info): Loading the I-jet driver
aug 9/10:34:57.712 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.712 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.712 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.712 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.712 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.712 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.713 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.713 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.713 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x0 (0)
aug 9/10:34:57.713 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:57.726 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.726 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.727 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.727 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.728 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.728 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.728 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.728 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.729 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.729 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.729 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.729 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.729 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x0 (0)
aug 9/10:34:57.729 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:57.741 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.741 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.742 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.742 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.743 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.743 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.743 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.743 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.744 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.744 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.744 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.744 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.744 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x0 (0)
aug 9/10:34:57.744 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:57.756 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.756 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.757 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.757 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.758 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.758 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.758 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.758 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.759 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.759 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.759 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.759 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.759 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x0 (0)
aug 9/10:34:57.759 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:57.772 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.772 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.773 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.773 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.774 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.774 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.774 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.774 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.775 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.775 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.775 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.775 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.775 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x0 (0)
aug 9/10:34:57.775 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:57.788 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.788 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.789 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.789 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.790 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.790 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.790 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.790 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.790 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.790 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.791 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.791 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.791 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x0 (0)
aug 9/10:34:57.791 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:57.803 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.803 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.804 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.804 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.805 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.805 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.805 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.805 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.806 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.806 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.806 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.806 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.806 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x0 (0)
aug 9/10:34:57.806 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:57.818 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.818 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.820 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.820 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.820 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.820 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.820 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.820 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.821 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.821 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.821 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.821 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.821 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x0 (0)
aug 9/10:34:57.821 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:57.834 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.835 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.835 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.835 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.837 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.837 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.837 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.837 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.838 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.838 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.839 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.839 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.839 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x0 (0)
aug 9/10:34:57.839 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:57.866 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.866 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.866 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.866 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.867 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.867 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.867 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.867 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.868 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.868 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.868 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.868 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.868 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x0 (0)
aug 9/10:34:57.868 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:57.881 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.881 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.881 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.881 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.882 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.882 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.883 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.883 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.883 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.883 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.884 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.884 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.884 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x0 (0)
aug 9/10:34:57.884 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:57.896 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.896 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.897 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.897 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.898 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.898 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.898 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.898 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.899 INFO   : Debug Log(info): JTAG test failed - a SWD data parity error encountered.

aug 9/10:34:57.899 INFO   : JTAG test failed - a SWD data parity error encountered.

aug 9/10:34:57.899 INFO   : Debug Log(info): JTAG test failed - the TDO/SWDIO pin held permanently high.

aug 9/10:34:57.899 INFO   : JTAG test failed - the TDO/SWDIO pin held permanently high.

aug 9/10:34:57.899 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.899 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.899 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.899 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.899 INFO   : Debug Log(info): JTAG test failed - the TDO/SWDIO pin held permanently high.

aug 9/10:34:57.899 INFO   : JTAG test failed - the TDO/SWDIO pin held permanently high.

aug 9/10:34:57.899 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x0 (0)
aug 9/10:34:57.899 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:57.911 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.912 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.912 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.912 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.913 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.913 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.913 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.913 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.914 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.914 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.915 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.915 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.915 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x0 (0)
aug 9/10:34:57.915 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:57.927 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.927 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.927 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.927 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.929 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:57.929 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:57.930 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:57.930 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:57.933 INFO   : Debug Log(info): CPU status - IN RESET
aug 9/10:34:58.360 INFO   : Debug Log(info): Notification to init-after-hw-reset hookup.

aug 9/10:34:58.360 INFO   : Notification to init-after-hw-reset hookup.

aug 9/10:34:58.360 DEBUG2 : 		<Call to _ExecDeviceProbeReset: macro undefined
aug 9/10:34:58.360 DEBUG2 : 		<Call to execUserProbeReset: macro undefined
aug 9/10:34:58.360 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:58.360 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:58.361 DEBUG2 : 		ISigCmdInterpreter::Execute('dap.r 0xe0042008 0x00')
aug 9/10:34:58.362 DEBUG2 : 		ISigCmdInterpreter::Execute('dap.r 0xe0042004 0x00')
aug 9/10:34:58.363 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:58.363 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:58.428 INFO   : Debug Log(info): Connecting to TAP#0 DAP AHB-AP-CM port 0x0 (IDR=0x2477'0011).

aug 9/10:34:58.428 INFO   : Connecting to TAP#0 DAP AHB-AP-CM port 0x0 (IDR=0x2477'0011).

aug 9/10:34:58.428 INFO   : Debug Log(info): Recognized CPUID=0x410fc241 Cortex-M4 r0p1 arch ARMv7-M

aug 9/10:34:58.428 INFO   : Recognized CPUID=0x410fc241 Cortex-M4 r0p1 arch ARMv7-M

aug 9/10:34:58.431 INFO   : Debug Log(info): Debug resources: 6 instruction comparators, 4 data watchpoints.

aug 9/10:34:58.431 INFO   : Debug resources: 6 instruction comparators, 4 data watchpoints.

aug 9/10:34:58.450 INFO   : Debug Log(minor): CPU status OK
aug 9/10:34:58.450 DEBUG2 : 		CpuRegGet(Core 0, PC -> 15) = 0x8013ef8 (134299384)
aug 9/10:34:58.450 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
aug 9/10:34:58.675 INFO   : Debug Log(info): Trace: Probe buffer full (beginning of trace is not available).

aug 9/10:34:58.676 INFO   : Trace: Probe buffer full (beginning of trace is not available).

aug 9/10:34:58.676 INFO   : Debug Log(warning): Warning: Trace validation FAILED. Reason: Incorrect trace ID

aug 9/10:34:58.676 WARNING: Warning: Trace validation FAILED. Reason: Incorrect trace ID

aug 9/10:34:58.676 INFO   : Debug Log(info): Captured trace buffer around error point:

aug 9/10:34:58.676 INFO   : Captured trace buffer around error point:

aug 9/10:34:58.676 INFO   : Debug Log(info): *BEGIN* ERROR:  94 FB FF FF 7F 09 98 C0 D9 04 84 E2 EE FF *IDLE* 7F 89 E4 11 39 89 D8 FF *IDLE* 7F 99 84 BA EB 04 F0 7F FF 7F

aug 9/10:34:58.676 INFO   : *BEGIN* ERROR:  94 FB FF FF 7F 09 98 C0 D9 04 84 E2 EE FF *IDLE* 7F 89 E4 11 39 89 D8 FF *IDLE* 7F 99 84 BA EB 04 F0 7F FF 7F

aug 9/10:34:58.676 INFO   : Debug Log(info): Trace: ETM read but aborted (64.0MB in 226ms - total 127.6MB kept, 192.4MB dropped)

aug 9/10:34:58.676 INFO   : Trace: ETM read but aborted (64.0MB in 226ms - total 127.6MB kept, 192.4MB dropped)

aug 9/10:34:58.676 DEBUG2 : 		    XTRACE postgo (status = 0x10d) dump -> ok
aug 9/10:34:58.678 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
aug 9/10:34:58.678 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 125 polls in 9.253s
aug 9/10:34:58.678 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
aug 9/10:34:58.678 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
aug 9/10:34:58.678 DEBUG2 : 		  ISigChan::Stop()
aug 9/10:34:58.678 INFO   : Debug Log(info): ETM Records read: 0
aug 9/10:34:58.680 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x8013ef8, 2 bytes [by 2] = [ 9f 4f ])
aug 9/10:34:59.094 INFO   : Debug Log(info): Notification to init-after-hw-reset hookup.

aug 9/10:34:59.094 INFO   : Notification to init-after-hw-reset hookup.

aug 9/10:34:59.094 DEBUG2 : 		<Call to _ExecDeviceProbeReset: macro undefined
aug 9/10:34:59.094 DEBUG2 : 		<Call to execUserProbeReset: macro undefined
aug 9/10:34:59.094 DEBUG2 : 		>Calling _ExecDeviceCoreConnect
aug 9/10:34:59.095 DEBUG2 : 		ISigCmdInterpreter::Execute('/noerror dap.RDPr 0')
aug 9/10:34:59.098 DEBUG2 : 		ISigCmdInterpreter::Execute('dap.r 0xe0042008 0x00')
aug 9/10:34:59.101 DEBUG2 : 		ISigCmdInterpreter::Execute('dap.r 0xe0042004 0x00')
aug 9/10:34:59.102 DEBUG2 : 		<Call to _ExecDeviceCoreConnect completed successfully
aug 9/10:34:59.102 DEBUG2 : 		<Call to execUserCoreConnect: macro undefined
aug 9/10:34:59.164 INFO   : Debug Log(info): Connecting to TAP#0 DAP AHB-AP-CM port 0x0 (IDR=0x2477'0011).

aug 9/10:34:59.164 INFO   : Connecting to TAP#0 DAP AHB-AP-CM port 0x0 (IDR=0x2477'0011).

aug 9/10:34:59.165 INFO   : Debug Log(info): Recognized CPUID=0x410fc241 Cortex-M4 r0p1 arch ARMv7-M

aug 9/10:34:59.165 INFO   : Recognized CPUID=0x410fc241 Cortex-M4 r0p1 arch ARMv7-M

aug 9/10:34:59.168 INFO   : Debug Log(info): Debug resources: 6 instruction comparators, 4 data watchpoints.

aug 9/10:34:59.168 INFO   : Debug resources: 6 instruction comparators, 4 data watchpoints.

aug 9/10:34:59.168 INFO   : Debug Log(info): Unknown stop condition or CPU is running ...
aug 9/10:34:59.168 DEBUG2 : 		LowLevelGo(core 0): Break manager didn't find why we stopped; res = kDcOtherStop/kDcSympatheticStop
aug 9/10:34:59.168 DEBUG2 : 		<- LowLevelGo(core 0)
aug 9/10:34:59.168 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 2
aug 9/10:34:59.170 DEBUG2 : 		ISigPcSampler::GetSample(SIGAPIARM_SAMPLE_CYCLE) = 0x4a5c4b71
aug 9/10:34:59.170 DEBUG2 : 		CpuRegGet(Core 0, LR -> 14) = 0x0 (0)
aug 9/10:34:59.170 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:59.172 DEBUG2 : 		CpuRegGet(Core 0, CTRL_PRI -> 20) = 0x0 (0)
aug 9/10:34:59.172 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:59.172 DEBUG2 : 		CpuRegGet(Core 0, CTRL_PRI -> 20) = 0x0 (0)
aug 9/10:34:59.172 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:59.172 DEBUG2 : 		CpuRegGet(Core 0, SP_Main -> 17) = 0x0 (0)
aug 9/10:34:59.172 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:34:59.233 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x2000e110, 2048 bytes [by 0] = [ cd cd cd cd cd cd cd cd ... ])
aug 9/10:34:59.290 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x2000e910, 2048 bytes [by 0] = [ cd cd cd cd cd cd cd cd ... ])
aug 9/10:34:59.343 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x2000f110, 2048 bytes [by 0] = [ cd cd cd cd cd cd cd cd ... ])
aug 9/10:34:59.396 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x2000f910, 2048 bytes [by 0] = [ cd cd cd cd cd cd cd cd ... ])
aug 9/10:34:59.396 DEBUG2 : 		CpuRegGet(Core 0, SP_Main -> 17) = 0x0 (0)
aug 9/10:34:59.396 ERROR  : CpuRegGet() returned Called in wrong context
aug 9/10:35:08.127 DEBUG2 : 		-> AboutToStopSession()
aug 9/10:35:08.134 DEBUG2 : 		<- AboutToStopSession()
aug 9/10:35:08.200 DEBUG2 : 		ClearCodeBreak(<0:0x8013ef8>, 1 units)
aug 9/10:35:08.200 DEBUG2 : 		  ClearCodeBreak(): BreakClr(bank 0, count 1, addr 0x8013ef8)
aug 9/10:35:08.202 DEBUG2 : 		ClearCodeBreak(<0:0x80135aa>, 1 units)
aug 9/10:35:08.202 DEBUG2 : 		  ClearCodeBreak(): BreakClr(bank 0, count 1, addr 0x80135aa)
aug 9/10:35:08.204 DEBUG2 : 		ClearCodeBreak(<0:0x8013668>, 1 units)
aug 9/10:35:08.204 DEBUG2 : 		  ClearCodeBreak(): BreakClr(bank 0, count 1, addr 0x8013668)
aug 9/10:35:08.204 ERROR  :   ClearBreakpoint() internal error: Breakpoint at <0, 0x8013668> not found in list
aug 9/10:35:08.204 INFO   : Debug Log(info): Failed to clear breakpoint: Driver error.
